bug_id,title,description,product_module,environment,operating_system,browser,severity,priority,status,leak_type,baseline_memory_mb,peak_memory_mb,memory_growth_rate_mb_per_hr,crash_occurred,reproducible,users_affected,concurrent_users,root_cause_category,created_at,resolved_at
d945cfdc-1c75-4e50-afa7-6ce23794fb99,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,Windows 10,Firefox 122,Low,P2,Closed,File Handle Leak,186,5539,102.73,False,False,301,206,Thread pool mismanagement,2023-09-19,2023-09-27
35804571-0cc3-40a5-b5f7-92ebe99f6013,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Staging,Ubuntu 20.04,Edge 120,Medium,P3,Closed,Cache Leak,381,1238,46.25,True,False,90,417,Thread pool mismanagement,2023-01-08,2023-01-11
6f39f47f-421a-4ad0-9584-4ea38ef6d537,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Production,iOS 17,N/A,High,P1,Closed,Thread Leak,274,2910,142.32,False,True,388,348,Unbounded caching mechanism,2023-02-24,2023-03-13
d1f66235-9414-4e3b-88e4-9dd99535c1af,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Staging,Android 13,Firefox 122,Medium,P2,Closed,File Handle Leak,114,7561,74.89,True,False,128,295,Unreleased object references,2023-12-15,2024-01-03
ae191ebf-1eed-46da-9d7a-936b3e0c28d9,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Staging,Ubuntu 20.04,Firefox 122,High,P3,In Progress,Cache Leak,138,3301,85.41,True,True,377,248,Unclosed file streams,2023-07-24,2023-08-20
1abfbf83-094d-4b84-b5f4-a462ee93fa92,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,Android 13,Safari 17,Low,P4,Closed,File Handle Leak,416,2545,56.62,False,False,460,903,Thread pool mismanagement,2023-04-16,2023-05-13
baf394bb-0cc6-4860-9e8e-8f7da851a1e7,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Development,macOS Ventura,Safari 17,Critical,P4,Resolved,Cache Leak,243,4687,62.69,True,False,500,124,Circular dependency in service layer,2023-05-21,2023-06-15
0d5974ee-e851-4caf-96f2-65a873940437,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,Ubuntu 20.04,Edge 120,High,P3,Resolved,GPU Memory Leak,106,568,102.74,False,False,491,628,Unclosed file streams,2023-09-23,2023-10-16
b1f62cdf-6ed1-4d74-99fd-f187be748ab9,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Ubuntu 20.04,Safari 17,Medium,P3,In Progress,Heap Leak,207,3972,65.77,False,True,285,443,Unbounded caching mechanism,2023-07-07,
2d789521-a6ce-4d07-ad50-d4a8c89b524a,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Staging,Ubuntu 22.04,Firefox 122,High,P1,Resolved,File Handle Leak,176,6550,73.58,True,False,51,708,Improper event listener cleanup,2023-04-11,
a943c6ff-3ef6-4e89-ab84-90e329d6fbde,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Ubuntu 20.04,Edge 120,High,P2,Open,Cache Leak,422,4403,18.96,True,False,445,696,Thread pool mismanagement,2023-01-31,2023-02-09
ba9851c3-5361-4d66-95cf-a8e773f58505,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Android 13,N/A,Critical,P1,Open,Cache Leak,375,5817,30.31,False,False,324,980,Improper event listener cleanup,2023-04-12,2023-05-03
96234a89-738e-4813-bc16-e4ad3202e0dd,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,Windows 10,Firefox 122,High,P3,Resolved,File Handle Leak,315,3263,96.53,False,False,310,661,Unbounded caching mechanism,2023-03-27,2023-04-26
256226cc-8c06-4644-abf5-5760f91726a1,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Staging,Windows 11,Firefox 122,Low,P3,In Progress,File Handle Leak,285,7568,113.44,True,True,86,407,Unreleased object references,2023-05-19,2023-06-13
b9fc27c7-802c-4db3-b2a3-c840ad9eada1,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,iOS 17,Chrome 121,Low,P2,In Progress,Heap Leak,342,7698,84.52,False,False,118,254,Circular dependency in service layer,2023-02-18,
93a4a721-f2c2-4920-8c63-e1a39df552d9,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Production,Ubuntu 20.04,Edge 120,Critical,P1,Resolved,Thread Leak,369,1575,126.59,False,True,497,972,Circular dependency in service layer,2023-05-26,2023-05-31
6ec61bb9-5431-428a-820a-95fa502d8b84,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Staging,macOS Ventura,N/A,High,P2,Closed,Thread Leak,333,5395,96.5,True,True,227,316,Unclosed file streams,2023-10-04,
1a4c8cab-3215-4674-801d-688c0c5f1b48,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Ubuntu 22.04,N/A,Low,P1,Closed,File Handle Leak,100,586,80.88,True,False,409,300,Thread pool mismanagement,2023-07-31,2023-08-10
e488bdea-274b-40eb-a0a2-7a7532919175,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Staging,Windows 11,Firefox 122,Critical,P1,In Progress,File Handle Leak,196,3560,64.7,True,False,321,246,Thread pool mismanagement,2023-04-29,2023-05-17
c158fb9d-d746-4feb-abca-4fcedb0b62d3,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Windows 11,Chrome 121,Medium,P3,Resolved,Heap Leak,245,2727,99.03,False,False,140,718,Thread pool mismanagement,2023-11-10,2023-12-02
c41352bc-e5e4-4765-a33d-3bf8ebd8e754,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,Windows 10,Edge 120,High,P3,Closed,Heap Leak,177,658,12.2,True,True,78,16,Unbounded caching mechanism,2023-09-09,
ac3a2956-4401-44e2-ba90-c013795c0db4,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,Ubuntu 20.04,Chrome 121,Medium,P4,Resolved,Cache Leak,355,6936,149.7,True,False,93,197,Unclosed file streams,2023-04-22,2023-05-02
a75e9076-d152-4153-9992-0906973c7440,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,Windows 10,Firefox 122,Critical,P4,In Progress,Cache Leak,465,6792,41.1,False,False,480,331,Improper event listener cleanup,2023-07-15,2023-07-19
fb3de692-d912-4347-bbbc-a349c6056763,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Windows 11,Edge 120,Low,P3,Open,GPU Memory Leak,366,5002,22.71,False,False,8,172,Unclosed file streams,2023-11-19,2023-12-13
fe9e503d-4554-41de-869f-492d3d62dbe8,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Production,Ubuntu 22.04,N/A,Medium,P2,Open,GPU Memory Leak,224,6964,6.29,True,False,47,703,Thread pool mismanagement,2023-10-27,
b394b653-bb8e-442f-a537-0a945e0102c2,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,macOS Ventura,Chrome 121,Medium,P1,In Progress,File Handle Leak,130,5621,13.67,False,False,376,198,Unreleased object references,2023-06-23,2023-07-18
1034ef30-1b23-4d9e-a217-4da91920a1cc,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,macOS Ventura,Edge 120,Critical,P3,In Progress,Thread Leak,228,1603,135.31,False,False,375,480,Unclosed file streams,2023-12-19,2024-01-12
fb83c1b4-eeb7-433e-9a85-2b40bf990346,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,macOS Ventura,Edge 120,Critical,P4,Closed,GPU Memory Leak,135,1813,82.01,True,False,398,636,Improper event listener cleanup,2023-11-03,2023-11-21
226b187b-3131-481e-a020-155524d70f3e,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Windows 11,N/A,High,P2,Closed,File Handle Leak,298,4915,32.53,True,True,268,675,Unreleased object references,2023-06-14,2023-07-06
0f941144-3943-44c2-b37c-ee4941a1a3e4,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Development,Windows 10,N/A,Critical,P1,Resolved,Heap Leak,116,1963,34.3,False,True,311,736,Unreleased object references,2023-01-23,2023-01-28
acaa14b8-c903-4d4c-af5b-4f01b2ca8dec,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Windows 10,Edge 120,Critical,P2,Open,Thread Leak,351,5871,139.62,False,True,376,73,Unclosed file streams,2023-01-07,2023-01-14
12e731c5-96fb-49d1-83ac-fab2bef31e71,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,Windows 11,N/A,Medium,P3,Closed,Heap Leak,151,1295,110.15,False,False,360,682,Unbounded caching mechanism,2023-02-09,2023-02-26
3f36f344-743b-499e-9e6d-031e56dba9b5,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,macOS Ventura,N/A,Critical,P2,Resolved,Thread Leak,381,1977,63.23,False,False,212,783,Circular dependency in service layer,2023-02-23,
daa87ae4-f20d-4c38-8a08-9adc1a3d646e,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Android 13,Edge 120,High,P1,Closed,Cache Leak,223,5484,86.66,True,True,146,611,Unreleased object references,2023-08-09,2023-08-20
6c00e1aa-46ef-48be-b816-e26e97d97a72,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Staging,Windows 10,Edge 120,Medium,P4,Open,Cache Leak,254,7793,5.95,False,True,71,272,Unclosed file streams,2023-09-23,
b565e49d-6e4b-44e6-b7a3-7ca36cdb6fd7,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,Android 13,Chrome 121,High,P1,In Progress,Cache Leak,253,7144,18.33,True,False,20,749,Thread pool mismanagement,2023-10-26,2023-11-04
a894af9c-7c6b-46be-9d40-946e4bbb6e9d,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,iOS 17,Firefox 122,Low,P1,Open,File Handle Leak,494,958,53.49,True,False,277,579,Improper event listener cleanup,2023-07-15,
c5e7544d-8a48-4bc5-8e79-06a74493537f,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,macOS Ventura,N/A,Low,P3,Closed,File Handle Leak,125,1754,102.68,False,True,68,345,Unreleased object references,2023-06-17,2023-06-25
ae13ffc5-a40e-411a-abdb-09768774986c,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Staging,iOS 17,Firefox 122,Medium,P1,In Progress,Cache Leak,304,4990,43.07,False,True,288,631,Circular dependency in service layer,2023-09-01,2023-09-03
75f3b761-fe25-42af-a5bf-c7a4525c2145,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,Windows 10,Safari 17,Critical,P2,Resolved,GPU Memory Leak,497,2681,67.36,False,False,305,672,Unreleased object references,2023-09-26,2023-09-29
4ffcd72c-b736-425a-b69c-fda7093c058e,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,Ubuntu 22.04,Chrome 121,Medium,P3,Resolved,GPU Memory Leak,415,3364,124.13,True,True,379,56,Improper event listener cleanup,2023-06-06,
f10240d4-80fb-4f10-88ca-778f0a1c47e6,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Staging,Ubuntu 22.04,Safari 17,Low,P2,In Progress,Thread Leak,247,7319,6.99,True,True,280,536,Unclosed file streams,2023-11-14,2023-12-12
a8f9f7ec-5e29-409d-9015-7b7c7bbce660,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Android 13,N/A,Low,P2,In Progress,Heap Leak,455,1657,106.32,False,True,405,714,Thread pool mismanagement,2023-10-08,2023-11-01
73937a78-355e-4c9a-baa1-029d1f742808,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Production,iOS 17,Edge 120,Low,P4,Resolved,Cache Leak,104,5863,14.66,True,False,261,727,Unreleased object references,2023-05-19,
0c7deed0-fdfa-4805-a7c0-918bb7f6f4be,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Android 13,Chrome 121,Low,P3,Resolved,File Handle Leak,145,4854,32.03,False,False,382,161,Unreleased object references,2023-06-11,2023-07-01
